2022-11-04 17:43:17+00:00,b'RT @bayernrocker: Eine Frage zur #WM2022 stellt sich ja schon: \n\nMuss diese Veranstaltung im \xc3\x96RR gesendet werden? \nHatten ARD und ZDF nicht\xe2\x80\xa6'
2022-11-04 17:38:28+00:00,b'RT @bayernrocker: Eine Frage zur #WM2022 stellt sich ja schon: \n\nMuss diese Veranstaltung im \xc3\x96RR gesendet werden? \nHatten ARD und ZDF nicht\xe2\x80\xa6'
2022-11-04 17:38:28+00:00,b'RT @bayernrocker: Eine Frage zur #WM2022 stellt sich ja schon: \n\nMuss diese Veranstaltung im \xc3\x96RR gesendet werden? \nHatten ARD und ZDF nicht\xe2\x80\xa6'
2022-11-04 17:15:59+00:00,"b'Apropos #Katar, weil ich neulich mal wieder eine Diskussion hatte. Ihr unterst\xc3\xbctz Das Terrorregime #Nordkorea\xe2\x80\xa6 https://t.co/16vwiRlQ4d'"
2022-11-04 17:15:59+00:00,"b'Apropos #Katar, weil ich neulich mal wieder eine Diskussion hatte. Ihr unterst\xc3\xbctz Das Terrorregime #Nordkorea\xe2\x80\xa6 https://t.co/16vwiRlQ4d'"
2022-11-04 17:14:47+00:00,"b'RT @FCPlayFair: Darin wurden sie dazu aufgefordert, sich lediglich auf den Fu\xc3\x9fball zu konzentrieren und sich nicht in \xe2\x80\x9epolitische und ideol\xe2\x80\xa6'"
2022-11-04 17:14:47+00:00,"b'RT @FCPlayFair: Darin wurden sie dazu aufgefordert, sich lediglich auf den Fu\xc3\x9fball zu konzentrieren und sich nicht in \xe2\x80\x9epolitische und ideol\xe2\x80\xa6'"
2022-11-04 17:12:19+00:00,b'Das ist so extrem absto\xc3\x9fend. \nZum Fremdsch\xc3\xa4men.\nMal wieder \xf0\x9f\x99\x84\n#WM2022 #WMBoykott #FIFAWorldCupQatar2022 https://t.co/SY2m4OMzrJ'
2022-11-04 17:12:19+00:00,b'Das ist so extrem absto\xc3\x9fend. \nZum Fremdsch\xc3\xa4men.\nMal wieder \xf0\x9f\x99\x84\n#WM2022 #WMBoykott #FIFAWorldCupQatar2022 https://t.co/SY2m4OMzrJ'
2022-11-04 17:11:39+00:00,b'Macht den #Yakin und stellt aus 58 Optionen euren Schweizer WM-Kader zusammen\n\n#Fussball #WM2022 #Qatar2022\xe2\x80\xa6 https://t.co/J85bmrERRv'
2022-11-04 17:11:39+00:00,b'Macht den #Yakin und stellt aus 58 Optionen euren Schweizer WM-Kader zusammen\n\n#Fussball #WM2022 #Qatar2022\xe2\x80\xa6 https://t.co/J85bmrERRv'
2022-11-04 17:11:35+00:00,b'Macht den #Yakin und stellt aus 58 Optionen euren Schweizer WM-Kader zusammen\n\n#Fussball #WM2022 #Qatar2022\xe2\x80\xa6 https://t.co/nCYS1vpgs2'
2022-11-04 17:11:35+00:00,b'Macht den #Yakin und stellt aus 58 Optionen euren Schweizer WM-Kader zusammen\n\n#Fussball #WM2022 #Qatar2022\xe2\x80\xa6 https://t.co/nCYS1vpgs2'
2022-11-04 17:08:19+00:00,b'RT @lxstchaos: Wirst du die #WM2022 aus #Katar boykottieren? #Qatar'
2022-11-04 17:08:19+00:00,b'RT @lxstchaos: Wirst du die #WM2022 aus #Katar boykottieren? #Qatar'
2022-11-04 17:00:02+00:00,b'Wirst du die #WM2022 aus #Katar boykottieren? #Qatar'
2022-11-04 17:00:02+00:00,b'Wirst du die #WM2022 aus #Katar boykottieren? #Qatar'
2022-11-04 16:54:34+00:00,b'RT @lisa_salza: Ich durfte mit @ntvde \xc3\xbcber die Herausforderungen f\xc3\xbcr die #Menschenrechte rund um die Fussball- #WM2022 in #Katar sprechen h\xe2\x80\xa6'
2022-11-04 16:54:34+00:00,b'RT @lisa_salza: Ich durfte mit @ntvde \xc3\xbcber die Herausforderungen f\xc3\xbcr die #Menschenrechte rund um die Fussball- #WM2022 in #Katar sprechen h\xe2\x80\xa6'
2022-11-04 16:53:36+00:00,"b'RT @Earthfriend21: #Servicetweet \xf0\x9f\x9a\xa8 Eine kritische @ARTEde Doku \xc3\xbcber die verheerenden Zust\xc3\xa4nde bei den ""Gast""-Arbeitern in #Katar #katar2022\xe2\x80\xa6'"
2022-11-04 16:53:36+00:00,"b'RT @Earthfriend21: #Servicetweet \xf0\x9f\x9a\xa8 Eine kritische @ARTEde Doku \xc3\xbcber die verheerenden Zust\xc3\xa4nde bei den ""Gast""-Arbeitern in #Katar #katar2022\xe2\x80\xa6'"
2022-11-04 16:53:34+00:00,"b'Darin wurden sie dazu aufgefordert, sich lediglich auf den Fu\xc3\x9fball zu konzentrieren und sich nicht in \xe2\x80\x9epolitische u\xe2\x80\xa6 https://t.co/Sh0Hh5xXsi'"
2022-11-04 16:53:34+00:00,"b'Darin wurden sie dazu aufgefordert, sich lediglich auf den Fu\xc3\x9fball zu konzentrieren und sich nicht in \xe2\x80\x9epolitische u\xe2\x80\xa6 https://t.co/Sh0Hh5xXsi'"
2022-11-04 16:52:38+00:00,b'Kurze Frage an @Telekom_hilft magenta flex Tarif mit Tv Stick von #magenta  ist es so m\xc3\xb6glich #UHD die #WM2022 bei euch zu schauen ?'
2022-11-04 16:52:38+00:00,b'Kurze Frage an @Telekom_hilft magenta flex Tarif mit Tv Stick von #magenta  ist es so m\xc3\xb6glich #UHD die #WM2022 bei euch zu schauen ?'
2022-11-04 16:51:55+00:00,"b'RT @fifaworldcup_de: G.O.A.T. \xf0\x9f\x91\x91 \nZum ""Noch 16 Tage Countdown"" gibt\'s die 16 Buden vom WM-Rekordtorsch\xc3\xbctzen. \xf0\x9f\x87\xa9\xf0\x9f\x87\xaa\n\n#Klose @DFB_Team #WM2022 #F\xe2\x80\xa6'"
2022-11-04 16:51:55+00:00,"b'RT @fifaworldcup_de: G.O.A.T. \xf0\x9f\x91\x91 \nZum ""Noch 16 Tage Countdown"" gibt\'s die 16 Buden vom WM-Rekordtorsch\xc3\xbctzen. \xf0\x9f\x87\xa9\xf0\x9f\x87\xaa\n\n#Klose @DFB_Team #WM2022 #F\xe2\x80\xa6'"
2022-11-04 16:49:24+00:00,b'Wie steht ihr so zur WM in Katar? Kann man das schauen oder wird man damit Teil vom Problem? Der Fussball interessi\xe2\x80\xa6 https://t.co/srnsofPeHU'
2022-11-04 16:49:24+00:00,b'Wie steht ihr so zur WM in Katar? Kann man das schauen oder wird man damit Teil vom Problem? Der Fussball interessi\xe2\x80\xa6 https://t.co/srnsofPeHU'
2022-11-04 16:14:38+00:00,b'Beim #BVB-Kapit\xc3\xa4n dr\xc3\xa4ngt mit Blick auf die in drei Wochen beginnende #WM2022 in Katar die Zeit ... #Reus\xe2\x80\xa6 https://t.co/VZmnxT550P'
2022-11-04 16:14:38+00:00,b'Beim #BVB-Kapit\xc3\xa4n dr\xc3\xa4ngt mit Blick auf die in drei Wochen beginnende #WM2022 in Katar die Zeit ... #Reus\xe2\x80\xa6 https://t.co/VZmnxT550P'
2022-11-04 16:05:00+00:00,b'@Peter_Ahrens Der #QatarWorldCup2022 beginnt am #Totensonntag. So viel Subtilit\xc3\xa4t h\xc3\xa4tte ich der #FIFA nicht zugetra\xe2\x80\xa6 https://t.co/s9KHzGATOL'
2022-11-04 16:05:00+00:00,b'@Peter_Ahrens Der #QatarWorldCup2022 beginnt am #Totensonntag. So viel Subtilit\xc3\xa4t h\xc3\xa4tte ich der #FIFA nicht zugetra\xe2\x80\xa6 https://t.co/s9KHzGATOL'
2022-11-04 15:51:41+00:00,b'Eine WM\xf0\x9f\x8f\x86 ohne Tippspiel macht nur halb so viel Spa\xc3\x9f - also ab in die Kicktipp-Gruppe.\xf0\x9f\x91\x87\n\nhttps://t.co/UHCyVYBtxm\n\nGe\xe2\x80\xa6 https://t.co/hr1GzXkWw4'
2022-11-04 15:51:41+00:00,b'Eine WM\xf0\x9f\x8f\x86 ohne Tippspiel macht nur halb so viel Spa\xc3\x9f - also ab in die Kicktipp-Gruppe.\xf0\x9f\x91\x87\n\nhttps://t.co/UHCyVYBtxm\n\nGe\xe2\x80\xa6 https://t.co/hr1GzXkWw4'
2022-11-04 15:39:23+00:00,"b'RT @NurderK: Am 23.11.20 sagt @c_drosten: \xe2\x80\x9eDas Mers-Virus hat das Potenzial, der \xe2\x80\x9en\xc3\xa4chste Pandemiekandidat\xe2\x80\x9c zu werden\xe2\x80\x9c\n\nGestern warnt die R\xe2\x80\xa6'"
2022-11-04 15:39:23+00:00,"b'RT @NurderK: Am 23.11.20 sagt @c_drosten: \xe2\x80\x9eDas Mers-Virus hat das Potenzial, der \xe2\x80\x9en\xc3\xa4chste Pandemiekandidat\xe2\x80\x9c zu werden\xe2\x80\x9c\n\nGestern warnt die R\xe2\x80\xa6'"
2022-11-04 15:31:23+00:00,b'RT @lisa_salza: Ich durfte mit @ntvde \xc3\xbcber die Herausforderungen f\xc3\xbcr die #Menschenrechte rund um die Fussball- #WM2022 in #Katar sprechen h\xe2\x80\xa6'
2022-11-04 15:31:23+00:00,b'RT @lisa_salza: Ich durfte mit @ntvde \xc3\xbcber die Herausforderungen f\xc3\xbcr die #Menschenrechte rund um die Fussball- #WM2022 in #Katar sprechen h\xe2\x80\xa6'
2022-11-04 15:30:43+00:00,"b'RT @zeitonline: Ex-CIA-Agenten, billige Arbeiter, @DaviBeckham24x7, @Siemens, die @DB_Bahn: #Katar hat f\xc3\xbcr diese #WM2022 so ziemlich alles\xe2\x80\xa6'"
2022-11-04 15:30:43+00:00,"b'RT @zeitonline: Ex-CIA-Agenten, billige Arbeiter, @DaviBeckham24x7, @Siemens, die @DB_Bahn: #Katar hat f\xc3\xbcr diese #WM2022 so ziemlich alles\xe2\x80\xa6'"
2022-11-04 15:27:03+00:00,"b'RT @zeitonline: Ex-CIA-Agenten, billige Arbeiter, @DaviBeckham24x7, @Siemens, die @DB_Bahn: #Katar hat f\xc3\xbcr diese #WM2022 so ziemlich alles\xe2\x80\xa6'"
2022-11-04 15:27:03+00:00,"b'RT @zeitonline: Ex-CIA-Agenten, billige Arbeiter, @DaviBeckham24x7, @Siemens, die @DB_Bahn: #Katar hat f\xc3\xbcr diese #WM2022 so ziemlich alles\xe2\x80\xa6'"
2022-11-04 15:23:27+00:00,"b'@cheragh_aseman @fifacom_de um Menschenrechte, welche du f\xc3\xbcr eine Menge Geld Verkauft hast!\nMenschenrecht ist f\xc3\xbcr d\xe2\x80\xa6 https://t.co/Vj5wWEi4VW'"
2022-11-04 15:23:27+00:00,"b'@cheragh_aseman @fifacom_de um Menschenrechte, welche du f\xc3\xbcr eine Menge Geld Verkauft hast!\nMenschenrecht ist f\xc3\xbcr d\xe2\x80\xa6 https://t.co/Vj5wWEi4VW'"
2022-11-04 15:23:25+00:00,b'@derspiegel Mutti h\xc3\xa4tte sich die Reise zur #WM2022 in Katar bestimmt nicht nehmen lassen. https://t.co/m8muY3WQuv'
2022-11-04 15:23:25+00:00,b'@derspiegel Mutti h\xc3\xa4tte sich die Reise zur #WM2022 in Katar bestimmt nicht nehmen lassen. https://t.co/m8muY3WQuv'
2022-11-04 15:23:24+00:00,"b'Fu\xc3\x9fball spielen/schauen, um weg zu schauen.\n\nJa ne ist klar.\n\n#Fifa #WM2022 #WMBoykott https://t.co/m1GgzUex34'"
2022-11-04 15:23:24+00:00,"b'Fu\xc3\x9fball spielen/schauen, um weg zu schauen.\n\nJa ne ist klar.\n\n#Fifa #WM2022 #WMBoykott https://t.co/m1GgzUex34'"
2022-11-04 15:15:44+00:00,b'@cheragh_aseman @fifacom_de Den Fu\xc3\x9fball nicht politisch machen??!! Dein ernst?! Von welchem Fu\xc3\x9fball redest du?! Uns\xe2\x80\xa6 https://t.co/CEqlAXqGKC'
2022-11-04 15:15:44+00:00,b'@cheragh_aseman @fifacom_de Den Fu\xc3\x9fball nicht politisch machen??!! Dein ernst?! Von welchem Fu\xc3\x9fball redest du?! Uns\xe2\x80\xa6 https://t.co/CEqlAXqGKC'
2022-11-04 15:06:00+00:00,"b'RT @fifaworldcup_de: G.O.A.T. \xf0\x9f\x91\x91 \nZum ""Noch 16 Tage Countdown"" gibt\'s die 16 Buden vom WM-Rekordtorsch\xc3\xbctzen. \xf0\x9f\x87\xa9\xf0\x9f\x87\xaa\n\n#Klose @DFB_Team #WM2022 #F\xe2\x80\xa6'"
2022-11-04 15:06:00+00:00,"b'RT @fifaworldcup_de: G.O.A.T. \xf0\x9f\x91\x91 \nZum ""Noch 16 Tage Countdown"" gibt\'s die 16 Buden vom WM-Rekordtorsch\xc3\xbctzen. \xf0\x9f\x87\xa9\xf0\x9f\x87\xaa\n\n#Klose @DFB_Team #WM2022 #F\xe2\x80\xa6'"
2022-11-04 15:03:10+00:00,b'RT @Quasselkasper1: Grad in @3sat\nExzellente Reportage zu #WM2022 #Katar #FIFAWorldCupQatar2022\n\nhttps://t.co/mSoto50zBO'
2022-11-04 15:03:10+00:00,b'RT @Quasselkasper1: Grad in @3sat\nExzellente Reportage zu #WM2022 #Katar #FIFAWorldCupQatar2022\n\nhttps://t.co/mSoto50zBO'
2022-11-04 14:59:34+00:00,"b'RT @fifaworldcup_de: G.O.A.T. \xf0\x9f\x91\x91 \nZum ""Noch 16 Tage Countdown"" gibt\'s die 16 Buden vom WM-Rekordtorsch\xc3\xbctzen. \xf0\x9f\x87\xa9\xf0\x9f\x87\xaa\n\n#Klose @DFB_Team #WM2022 #F\xe2\x80\xa6'"
2022-11-04 14:59:34+00:00,"b'RT @fifaworldcup_de: G.O.A.T. \xf0\x9f\x91\x91 \nZum ""Noch 16 Tage Countdown"" gibt\'s die 16 Buden vom WM-Rekordtorsch\xc3\xbctzen. \xf0\x9f\x87\xa9\xf0\x9f\x87\xaa\n\n#Klose @DFB_Team #WM2022 #F\xe2\x80\xa6'"
2022-11-04 14:57:13+00:00,"b'RT @NurderK: Am 23.11.20 sagt @c_drosten: \xe2\x80\x9eDas Mers-Virus hat das Potenzial, der \xe2\x80\x9en\xc3\xa4chste Pandemiekandidat\xe2\x80\x9c zu werden\xe2\x80\x9c\n\nGestern warnt die R\xe2\x80\xa6'"
2022-11-04 14:57:13+00:00,"b'RT @NurderK: Am 23.11.20 sagt @c_drosten: \xe2\x80\x9eDas Mers-Virus hat das Potenzial, der \xe2\x80\x9en\xc3\xa4chste Pandemiekandidat\xe2\x80\x9c zu werden\xe2\x80\x9c\n\nGestern warnt die R\xe2\x80\xa6'"
2022-11-04 14:56:05+00:00,"b'G.O.A.T. \xf0\x9f\x91\x91 \nZum ""Noch 16 Tage Countdown"" gibt\'s die 16 Buden vom WM-Rekordtorsch\xc3\xbctzen. \xf0\x9f\x87\xa9\xf0\x9f\x87\xaa\n\n#Klose @DFB_Team #WM2022\xe2\x80\xa6 https://t.co/r26ZxeJWOz'"
2022-11-04 14:56:05+00:00,"b'G.O.A.T. \xf0\x9f\x91\x91 \nZum ""Noch 16 Tage Countdown"" gibt\'s die 16 Buden vom WM-Rekordtorsch\xc3\xbctzen. \xf0\x9f\x87\xa9\xf0\x9f\x87\xaa\n\n#Klose @DFB_Team #WM2022\xe2\x80\xa6 https://t.co/r26ZxeJWOz'"
